epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,1065.14,0.83204,0.59259,0.9457,0.94666,1,0.995,0.89372,0.47439,0.40735,1.02212,0.00812468,0.00812468,0.00812468
88,1076.25,0.8411,0.61075,0.94761,0.94253,0.93864,0.995,0.91729,0.40313,0.38993,0.93581,0.00808389,0.00808389,0.00808389
89,1087.4,0.83937,0.60064,0.94773,0.87085,0.81998,0.93944,0.83499,0.4899,0.4421,1.02379,0.00804277,0.00804277,0.00804277
90,1098.6,0.81896,0.59806,0.94602,0.94036,0.98921,0.995,0.84665,0.54216,0.47539,1.12878,0.00800131,0.00800131,0.00800131
91,1109.81,0.82378,0.59463,0.94484,0.95816,0.92093,0.995,0.8544,0.55895,0.43109,1.04675,0.00795954,0.00795954,0.00795954
92,1120.98,0.82633,0.58267,0.9432,0.94506,0.92267,0.995,0.89614,0.44187,0.45086,0.943,0.00791744,0.00791744,0.00791744
93,1132.12,0.81588,0.5907,0.94353,0.96476,0.95522,0.995,0.87797,0.43739,0.38215,0.95472,0.00787503,0.00787503,0.00787503
94,1143.23,0.83895,0.58393,0.94317,0.93608,0.98953,0.995,0.86394,0.45406,0.34986,0.94272,0.00783231,0.00783231,0.00783231
95,1154.34,0.83824,0.60118,0.94656,0.94337,0.9867,0.995,0.8773,0.49142,0.37261,1.02753,0.00778929,0.00778929,0.00778929
96,1165.59,0.83745,0.58805,0.94809,0.99191,1,0.995,0.9453,0.40496,0.38454,0.90595,0.00774596,0.00774596,0.00774596
97,1176.86,0.83859,0.58899,0.94371,0.94159,0.98346,0.995,0.89957,0.47216,0.38713,0.96189,0.00770234,0.00770234,0.00770234
98,1188.03,0.83089,0.59801,0.9399,0.95564,0.87361,0.995,0.86843,0.49863,0.54398,1.0214,0.00765843,0.00765843,0.00765843
99,1199.23,0.81936,0.59293,0.94221,0.7731,1,0.93944,0.84317,0.51416,0.59734,1.03064,0.00761423,0.00761423,0.00761423
100,1210.37,0.83767,0.58386,0.94438,0.89445,0.97114,0.995,0.90169,0.45771,0.44034,0.9424,0.00756976,0.00756976,0.00756976
101,1221.53,0.8106,0.58018,0.93953,0.94096,0.94344,0.995,0.92254,0.48858,0.39619,0.98743,0.007525,0.007525,0.007525
102,1232.68,0.8179,0.57379,0.94325,0.91895,0.8296,0.93944,0.87991,0.43744,0.42465,0.95873,0.00747997,0.00747997,0.00747997
103,1243.81,0.83299,0.58331,0.94177,0.94358,0.90724,0.995,0.94281,0.36583,0.35147,0.92809,0.00743468,0.00743468,0.00743468
104,1255.16,0.81193,0.57429,0.93829,0.98433,0.88727,0.995,0.92471,0.41686,0.38398,0.951,0.00738913,0.00738913,0.00738913
105,1266.45,0.80685,0.5706,0.93901,0.9695,0.99787,0.995,0.90202,0.44756,0.35755,0.93222,0.00734332,0.00734332,0.00734332
106,1277.66,0.79807,0.56775,0.93322,0.92206,0.97677,0.995,0.86502,0.49185,0.40603,0.97231,0.00729725,0.00729725,0.00729725
107,1288.85,0.80342,0.57238,0.93156,0.93606,0.98919,0.995,0.93006,0.33788,0.31394,0.90772,0.00725094,0.00725094,0.00725094
108,1300.08,0.81798,0.56407,0.93662,0.96143,0.99531,0.995,0.92759,0.36105,0.33641,0.9189,0.00720439,0.00720439,0.00720439
109,1311.29,0.79685,0.55465,0.93409,0.93002,0.98013,0.995,0.88674,0.4396,0.32505,0.98794,0.00715761,0.00715761,0.00715761
110,1322.39,0.80872,0.55057,0.93649,0.97274,0.99492,0.995,0.92315,0.45872,0.32897,0.97566,0.00711059,0.00711059,0.00711059
111,1333.52,0.80782,0.57095,0.931,0.96073,0.88638,0.995,0.90708,0.50297,0.40315,0.99165,0.00706335,0.00706335,0.00706335
112,1344.54,0.79343,0.54512,0.93017,0.91693,0.96851,0.995,0.9341,0.46281,0.36284,1.06626,0.00701588,0.00701588,0.00701588
113,1355.68,0.80629,0.55389,0.93297,0.93152,0.97862,0.995,0.89165,0.43044,0.37984,0.97673,0.0069682,0.0069682,0.0069682
114,1366.77,0.79386,0.5528,0.92668,0.88448,0.98911,0.995,0.89844,0.43033,0.36162,0.99275,0.00692031,0.00692031,0.00692031
115,1377.92,0.78383,0.5523,0.93017,0.95091,0.88862,0.995,0.9436,0.34304,0.31586,0.93098,0.00687222,0.00687222,0.00687222
116,1388.97,0.79658,0.55603,0.9326,0.93044,0.95761,0.995,0.90795,0.47447,0.38276,1.00977,0.00682392,0.00682392,0.00682392
117,1400,0.79692,0.56154,0.93509,0.96648,0.99463,0.995,0.89641,0.47653,0.33356,1.01785,0.00677543,0.00677543,0.00677543
118,1411.18,0.78281,0.5511,0.9286,0.97544,0.99594,0.995,0.92407,0.45863,0.34861,0.99831,0.00672675,0.00672675,0.00672675
119,1422.28,0.78275,0.54468,0.92508,0.98532,0.99934,0.995,0.92787,0.39634,0.34598,0.95127,0.00667789,0.00667789,0.00667789
120,1433.42,0.78865,0.54203,0.92507,0.97801,1,0.995,0.90774,0.42994,0.35106,0.9539,0.00662885,0.00662885,0.00662885
121,1444.53,0.79156,0.55573,0.92573,0.89465,0.81529,0.93944,0.91004,0.33086,0.42476,0.87214,0.00657963,0.00657963,0.00657963
122,1455.69,0.76628,0.54713,0.91708,0.94801,0.89749,0.995,0.87043,0.47035,0.38297,0.97047,0.00653025,0.00653025,0.00653025
123,1466.87,0.79612,0.55719,0.9271,0.90901,0.96779,0.995,0.89953,0.47165,0.35006,1.00169,0.00648071,0.00648071,0.00648071
124,1477.99,0.77324,0.54647,0.92707,0.93048,0.92574,0.995,0.90953,0.3531,0.38351,0.88963,0.00643101,0.00643101,0.00643101
125,1489.08,0.7784,0.54517,0.92569,0.89789,0.82334,0.93944,0.91007,0.30201,0.39629,0.8623,0.00638115,0.00638115,0.00638115
126,1500.24,0.77297,0.5336,0.92166,0.88271,0.80646,0.93944,0.88986,0.3794,0.42003,0.9063,0.00633115,0.00633115,0.00633115
127,1511.31,0.76851,0.54305,0.92086,0.89984,0.82908,0.93944,0.82991,0.4703,0.43563,1.02932,0.00628101,0.00628101,0.00628101
128,1522.49,0.77757,0.53619,0.92313,0.95955,0.86789,0.995,0.91097,0.44331,0.35397,0.91627,0.00623074,0.00623074,0.00623074
129,1533.62,0.77708,0.52719,0.91704,0.94748,0.89845,0.995,0.92549,0.38159,0.39402,0.93841,0.00618034,0.00618034,0.00618034
130,1544.82,0.7791,0.54155,0.92132,0.95192,0.99125,0.995,0.89272,0.47994,0.34483,0.98895,0.00612981,0.00612981,0.00612981
131,1555.91,0.77124,0.53047,0.92347,0.97985,1,0.995,0.87762,0.53604,0.36753,1.02388,0.00607916,0.00607916,0.00607916
132,1567.02,0.7596,0.53438,0.9235,0.9141,0.92652,0.995,0.8956,0.4598,0.33421,0.99579,0.0060284,0.0060284,0.0060284
133,1578.19,0.77667,0.53849,0.91843,0.95566,0.99476,0.995,0.94248,0.39769,0.33521,0.92928,0.00597754,0.00597754,0.00597754
134,1589.33,0.76692,0.52745,0.9192,0.96091,0.86466,0.995,0.88955,0.41095,0.46459,0.96009,0.00592657,0.00592657,0.00592657
135,1600.46,0.75252,0.51816,0.91589,0.95958,0.87118,0.995,0.92957,0.35231,0.46153,0.91506,0.00587551,0.00587551,0.00587551
136,1611.67,0.76965,0.52181,0.92363,0.88316,0.98137,0.995,0.90242,0.43428,0.33399,0.96958,0.00582435,0.00582435,0.00582435
137,1622.86,0.76298,0.53419,0.92145,0.94469,0.88964,0.995,0.89071,0.46795,0.34988,0.97206,0.00577311,0.00577311,0.00577311
138,1634.02,0.7594,0.52335,0.91902,0.90801,0.98819,0.995,0.87477,0.43036,0.35325,0.98271,0.00572179,0.00572179,0.00572179
139,1645.31,0.73703,0.50417,0.91515,0.90854,0.95303,0.9675,0.90181,0.34827,0.45081,0.91579,0.0056704,0.0056704,0.0056704
140,1656.43,0.75785,0.54275,0.91834,1,0.87463,0.995,0.87298,0.39264,0.43386,0.90906,0.00561894,0.00561894,0.00561894
141,1667.57,0.75251,0.51987,0.91454,0.93445,0.83333,0.91167,0.85984,0.39233,0.47763,0.90139,0.00556742,0.00556742,0.00556742
142,1678.69,0.75262,0.51706,0.90975,0.98919,0.86397,0.995,0.92084,0.41093,0.59777,1.00121,0.00551584,0.00551584,0.00551584
143,1689.76,0.75133,0.50604,0.91169,0.98323,0.89808,0.995,0.92833,0.34122,0.30901,0.91752,0.00546421,0.00546421,0.00546421
144,1700.86,0.74685,0.50607,0.91012,0.91855,0.80706,0.93944,0.87281,0.36952,0.44667,0.94734,0.00541253,0.00541253,0.00541253
145,1711.98,0.7541,0.52354,0.91863,0.9628,0.85969,0.995,0.92611,0.37875,0.47648,0.94216,0.00536081,0.00536081,0.00536081
146,1723.07,0.74227,0.51384,0.91175,0.96963,0.85661,0.995,0.92812,0.34597,0.45407,0.90153,0.00530906,0.00530906,0.00530906
147,1734.26,0.74069,0.51848,0.9145,0.95518,0.87738,0.995,0.90587,0.42137,0.47735,0.95506,0.00525728,0.00525728,0.00525728
148,1745.4,0.73496,0.521,0.91075,0.98334,0.89629,0.995,0.89095,0.47617,0.36462,0.99263,0.00520548,0.00520548,0.00520548
149,1756.57,0.74993,0.51525,0.91945,0.96327,0.99009,0.995,0.9044,0.39898,0.3141,0.92402,0.00515366,0.00515366,0.00515366
150,1767.77,0.74754,0.50974,0.91464,0.89308,0.95814,0.995,0.88577,0.36623,0.28434,0.91732,0.00510184,0.00510184,0.00510184
151,1778.96,0.73673,0.49539,0.90926,0.93977,0.98944,0.995,0.92524,0.36566,0.33691,0.88199,0.00505,0.00505,0.00505
152,1790.2,0.73295,0.51433,0.9109,0.95429,0.99164,0.995,0.91104,0.34892,0.28868,0.8822,0.00499816,0.00499816,0.00499816
153,1801.41,0.72838,0.50421,0.91158,0.93966,0.9911,0.995,0.95594,0.37459,0.3523,0.86885,0.00494634,0.00494634,0.00494634
154,1812.6,0.73509,0.50464,0.90896,0.95996,0.99351,0.995,0.9148,0.33139,0.3079,0.9002,0.00489452,0.00489452,0.00489452
155,1823.82,0.73767,0.50518,0.90828,0.96814,0.99492,0.995,0.95167,0.36303,0.34295,0.92562,0.00484272,0.00484272,0.00484272
156,1834.99,0.72734,0.50811,0.90592,0.95146,0.87908,0.995,0.93571,0.40624,0.4088,0.95838,0.00479094,0.00479094,0.00479094
157,1846.16,0.72848,0.49937,0.90368,0.9519,0.99212,0.995,0.95368,0.31962,0.41246,0.87749,0.00473919,0.00473919,0.00473919
158,1857.25,0.74013,0.51059,0.91151,0.92689,0.90654,0.995,0.94672,0.35765,0.30605,0.88799,0.00468747,0.00468747,0.00468747
159,1868.43,0.72442,0.5006,0.90873,0.91859,0.91745,0.995,0.93218,0.35359,0.29796,0.91251,0.00463579,0.00463579,0.00463579
160,1879.54,0.72597,0.49494,0.90369,0.94871,0.88982,0.995,0.95979,0.35081,0.35083,0.90839,0.00458416,0.00458416,0.00458416
161,1890.68,0.73146,0.50489,0.90734,0.93287,0.98909,0.995,0.93506,0.37238,0.33428,0.92885,0.00453258,0.00453258,0.00453258
162,1901.85,0.71158,0.48927,0.90957,0.92233,0.94643,0.995,0.93431,0.37211,0.31649,0.90219,0.00448106,0.00448106,0.00448106
163,1913.11,0.74029,0.50703,0.91091,0.93383,0.98868,0.995,0.92107,0.36266,0.3325,0.9092,0.0044296,0.0044296,0.0044296
164,1924.34,0.72018,0.49013,0.90679,0.89277,0.99025,0.995,0.92511,0.40654,0.32286,0.95805,0.00437821,0.00437821,0.00437821
165,1935.57,0.72923,0.4946,0.90247,0.97632,0.89217,0.995,0.91762,0.4065,0.43971,0.97132,0.00432689,0.00432689,0.00432689
166,1946.76,0.7256,0.49146,0.90744,0.93327,0.99125,0.995,0.93259,0.31887,0.31552,0.89808,0.00427565,0.00427565,0.00427565
167,1957.92,0.7128,0.48544,0.90479,0.98415,0.86601,0.995,0.94278,0.30414,0.38303,0.91176,0.00422449,0.00422449,0.00422449
168,1969.12,0.71571,0.49317,0.9078,0.9529,1,0.995,0.93949,0.39,0.24683,0.96635,0.00417343,0.00417343,0.00417343
169,1980.36,0.71084,0.48807,0.90119,0.97326,1,0.995,0.93599,0.43853,0.29935,0.95786,0.00412246,0.00412246,0.00412246
170,1991.57,0.71702,0.49585,0.90607,0.93931,0.9911,0.995,0.95307,0.36308,0.33908,0.9335,0.0040716,0.0040716,0.0040716
171,2002.89,0.71915,0.49674,0.90193,0.89124,0.95083,0.995,0.96619,0.364,0.282,0.92366,0.00402084,0.00402084,0.00402084
172,2014.14,0.72483,0.48548,0.90349,0.99639,1,0.995,0.93688,0.37693,0.27276,0.90941,0.00397019,0.00397019,0.00397019
173,2025.4,0.71166,0.48725,0.90293,0.97731,1,0.995,0.96092,0.35628,0.28049,0.91522,0.00391966,0.00391966,0.00391966
174,2036.67,0.72137,0.50022,0.90448,0.93368,0.91184,0.995,0.8956,0.41413,0.33261,0.95475,0.00386926,0.00386926,0.00386926
175,2047.79,0.71406,0.49373,0.90273,0.99444,0.92063,0.995,0.91273,0.38119,0.37271,0.92337,0.00381899,0.00381899,0.00381899
176,2058.91,0.71371,0.49054,0.90092,0.94818,0.98128,0.995,0.93773,0.36044,0.30705,0.92569,0.00376885,0.00376885,0.00376885
177,2070.12,0.68964,0.46451,0.89696,0.93767,0.99028,0.995,0.88278,0.43869,0.3178,0.99342,0.00371885,0.00371885,0.00371885
178,2081.46,0.69317,0.47285,0.89826,0.85754,0.99297,0.995,0.92258,0.36165,0.32489,0.92081,0.00366899,0.00366899,0.00366899
179,2092.73,0.70772,0.48091,0.89886,0.89512,0.99198,0.995,0.92258,0.37249,0.25469,0.92488,0.00361929,0.00361929,0.00361929
180,2103.86,0.70512,0.48452,0.89509,1,0.88008,0.995,0.97621,0.32328,0.3259,0.88944,0.00356975,0.00356975,0.00356975
181,2115.06,0.70237,0.47789,0.89496,0.98211,0.89469,0.995,0.92531,0.34251,0.32745,0.94268,0.00352037,0.00352037,0.00352037
182,2126.27,0.70252,0.48038,0.90752,0.95617,0.88057,0.995,0.92045,0.34599,0.32618,0.92003,0.00347115,0.00347115,0.00347115
183,2137.5,0.70272,0.47651,0.9002,0.9228,0.96787,0.995,0.94982,0.33577,0.34179,0.92948,0.00342211,0.00342211,0.00342211
184,2148.7,0.69361,0.47081,0.89817,0.96261,0.87312,0.995,0.94766,0.33397,0.28082,0.9079,0.00337325,0.00337325,0.00337325
185,2159.88,0.69852,0.4853,0.90137,0.95606,0.88197,0.995,0.93627,0.35341,0.32817,0.93704,0.00332457,0.00332457,0.00332457
186,2171.07,0.70448,0.47392,0.89847,0.92295,0.97342,0.995,0.9512,0.38617,0.3346,0.98263,0.00327608,0.00327608,0.00327608
187,2182.33,0.70163,0.47615,0.90297,0.94935,0.87833,0.995,0.94712,0.34158,0.38316,0.90841,0.00322778,0.00322778,0.00322778
188,2193.52,0.68578,0.47202,0.89614,0.93655,0.90256,0.995,0.90864,0.34688,0.34012,0.89415,0.00317969,0.00317969,0.00317969
189,2204.74,0.67933,0.46541,0.89084,0.94573,0.99185,0.995,0.92985,0.33128,0.2936,0.89527,0.0031318,0.0031318,0.0031318
190,2215.93,0.69821,0.47476,0.89817,0.88675,0.97198,0.995,0.87641,0.39222,0.31625,0.93342,0.00308412,0.00308412,0.00308412
191,2227.13,0.68169,0.46149,0.89724,0.95434,0.99346,0.995,0.90315,0.41495,0.28943,0.95996,0.00303665,0.00303665,0.00303665
192,2238.29,0.69022,0.47036,0.89784,0.93945,0.99981,0.995,0.9439,0.35189,0.27911,0.90688,0.00298941,0.00298941,0.00298941
193,2249.52,0.67536,0.45761,0.89396,0.93977,0.98993,0.995,0.9549,0.31572,0.26584,0.8823,0.00294239,0.00294239,0.00294239
194,2260.72,0.68181,0.46956,0.89439,0.95483,0.9935,0.995,0.89561,0.39773,0.26128,0.94223,0.00289561,0.00289561,0.00289561
195,2271.91,0.68508,0.46586,0.8941,0.94297,0.89209,0.995,0.91794,0.41277,0.28976,0.94577,0.00284906,0.00284906,0.00284906
196,2283.2,0.6774,0.46431,0.89542,0.92011,0.91998,0.995,0.91057,0.43649,0.28106,0.96133,0.00280275,0.00280275,0.00280275
197,2294.37,0.6703,0.45998,0.89475,0.95397,0.99316,0.995,0.90757,0.40037,0.25355,0.94783,0.00275668,0.00275668,0.00275668
198,2305.58,0.69558,0.47077,0.8999,0.92182,0.92006,0.995,0.90427,0.37588,0.28957,0.94808,0.00271087,0.00271087,0.00271087
199,2316.85,0.68466,0.46469,0.89223,0.9666,0.99732,0.995,0.88036,0.40534,0.29492,0.9754,0.00266532,0.00266532,0.00266532
200,2327.97,0.68478,0.46579,0.89436,0.95964,0.99397,0.995,0.90832,0.38035,0.27655,0.93162,0.00262003,0.00262003,0.00262003
201,2339.19,0.67628,0.4613,0.89251,1,1,0.995,0.92355,0.37824,0.25567,0.93151,0.002575,0.002575,0.002575
202,2350.43,0.66646,0.45731,0.88952,0.96343,0.99374,0.995,0.90689,0.4153,0.28507,0.9618,0.00253024,0.00253024,0.00253024
203,2361.59,0.6798,0.4626,0.89532,0.90166,0.96164,0.995,0.92679,0.36891,0.25973,0.9337,0.00248577,0.00248577,0.00248577
204,2372.9,0.6764,0.4664,0.89273,0.88997,0.97382,0.995,0.94136,0.34847,0.24225,0.90773,0.00244157,0.00244157,0.00244157
205,2384.07,0.67747,0.45982,0.89235,0.92809,0.98907,0.995,0.92679,0.39123,0.25343,0.95923,0.00239766,0.00239766,0.00239766
206,2395.27,0.66834,0.46539,0.892,0.97976,1,0.995,0.9388,0.39097,0.2612,0.9389,0.00235404,0.00235404,0.00235404
207,2406.4,0.65898,0.45542,0.88855,0.99663,1,0.995,0.93829,0.43516,0.28811,0.96051,0.00231071,0.00231071,0.00231071
208,2417.52,0.66668,0.4564,0.88721,1,1,0.995,0.93597,0.41832,0.28961,0.96552,0.00226769,0.00226769,0.00226769
209,2428.72,0.65898,0.45362,0.89016,0.99565,1,0.995,0.93172,0.39819,0.27626,0.96232,0.00222497,0.00222497,0.00222497
210,2439.85,0.6574,0.44453,0.8846,0.97143,0.99532,0.995,0.90181,0.42549,0.30303,0.97636,0.00218256,0.00218256,0.00218256
211,2451.07,0.65697,0.44323,0.88831,0.97242,0.9975,0.995,0.90689,0.41954,0.27813,0.97249,0.00214046,0.00214046,0.00214046
212,2462.36,0.65675,0.44782,0.89233,0.96142,1,0.995,0.92273,0.41852,0.2666,0.97852,0.00209869,0.00209869,0.00209869
213,2473.47,0.64857,0.4369,0.88274,0.96412,1,0.995,0.90774,0.41334,0.26032,0.97117,0.00205723,0.00205723,0.00205723
214,2484.7,0.6652,0.46091,0.89267,0.9689,1,0.995,0.93036,0.3619,0.25331,0.92748,0.00201611,0.00201611,0.00201611
215,2495.89,0.6524,0.45214,0.88545,0.98486,1,0.995,0.91794,0.393,0.23847,0.95356,0.00197532,0.00197532,0.00197532
216,2507.06,0.65268,0.44197,0.8904,0.925,0.98857,0.995,0.92611,0.41122,0.28468,0.95754,0.00193486,0.00193486,0.00193486
217,2518.2,0.64612,0.44663,0.88243,0.90969,0.98431,0.995,0.90315,0.41423,0.27318,0.95415,0.00189475,0.00189475,0.00189475
218,2529.34,0.66384,0.4508,0.89145,0.89916,0.98417,0.995,0.91508,0.42054,0.25238,0.93322,0.00185498,0.00185498,0.00185498
219,2540.56,0.64419,0.44244,0.8822,0.99626,1,0.995,0.93172,0.40501,0.25544,0.93025,0.00181557,0.00181557,0.00181557
220,2551.84,0.64602,0.44028,0.88969,0.98099,1,0.995,0.92328,0.40521,0.23461,0.92673,0.00177651,0.00177651,0.00177651
221,2563,0.65424,0.4494,0.88736,0.97539,1,0.995,0.91225,0.37773,0.24741,0.9147,0.0017378,0.0017378,0.0017378
222,2574.19,0.66572,0.45273,0.88576,0.97352,1,0.995,0.94136,0.3437,0.2263,0.9008,0.00169946,0.00169946,0.00169946
223,2585.38,0.65553,0.44802,0.88996,0.97876,1,0.995,0.93711,0.37107,0.26196,0.91068,0.00166149,0.00166149,0.00166149
224,2596.57,0.65912,0.44746,0.88821,1,1,0.995,0.91629,0.37766,0.24924,0.92222,0.00162389,0.00162389,0.00162389
225,2607.76,0.6536,0.44191,0.88401,0.97033,1,0.995,0.91255,0.40167,0.25053,0.93083,0.00158667,0.00158667,0.00158667
226,2619.04,0.65366,0.44763,0.88791,0.97021,0.99626,0.995,0.90405,0.38117,0.28587,0.93486,0.00154982,0.00154982,0.00154982
227,2630.26,0.63004,0.43609,0.88091,0.96647,0.99616,0.995,0.90689,0.3751,0.24798,0.93365,0.00151336,0.00151336,0.00151336
228,2641.58,0.64863,0.43987,0.88553,0.96144,1,0.995,0.91255,0.41218,0.2434,0.94769,0.00147729,0.00147729,0.00147729
229,2652.83,0.64209,0.44694,0.88739,0.99874,1,0.995,0.90779,0.42973,0.23135,0.96388,0.00144161,0.00144161,0.00144161
230,2664.13,0.63028,0.43467,0.87885,0.99948,1,0.995,0.91505,0.4084,0.25741,0.94736,0.00140632,0.00140632,0.00140632
231,2675.44,0.63326,0.43835,0.88212,0.96083,0.99379,0.995,0.91225,0.39454,0.24513,0.93738,0.00137143,0.00137143,0.00137143
232,2686.61,0.63642,0.43028,0.88416,0.96074,0.99358,0.995,0.89771,0.38376,0.22312,0.94431,0.00133695,0.00133695,0.00133695
233,2697.83,0.63427,0.43912,0.88039,0.95995,1,0.995,0.92075,0.37126,0.22705,0.93095,0.00130287,0.00130287,0.00130287
234,2709.13,0.6375,0.43394,0.88672,0.96477,1,0.995,0.93148,0.34318,0.23089,0.90155,0.00126921,0.00126921,0.00126921
235,2720.45,0.63633,0.43095,0.88187,0.97294,1,0.995,0.94136,0.33687,0.221,0.89478,0.00123596,0.00123596,0.00123596
236,2731.86,0.64237,0.44211,0.88601,0.90952,0.99075,0.995,0.93317,0.36056,0.22925,0.90397,0.00120313,0.00120313,0.00120313
237,2743.39,0.62422,0.43882,0.88157,0.96765,0.99605,0.995,0.93499,0.32464,0.23781,0.88012,0.00117072,0.00117072,0.00117072
238,2754.7,0.6341,0.43862,0.88023,0.96037,0.99448,0.995,0.94048,0.33848,0.26172,0.88692,0.00113873,0.00113873,0.00113873
239,2765.92,0.64217,0.43623,0.88282,0.96664,0.99692,0.995,0.94275,0.34443,0.2571,0.89757,0.00110718,0.00110718,0.00110718
240,2777.22,0.62217,0.43555,0.88038,0.96497,0.99641,0.995,0.93711,0.34689,0.2527,0.89949,0.00107605,0.00107605,0.00107605
241,2788.43,0.63101,0.42887,0.88003,0.96391,0.996,0.995,0.93599,0.37415,0.24607,0.92068,0.00104537,0.00104537,0.00104537
242,2799.78,0.63956,0.43414,0.88135,0.96472,0.99671,0.995,0.93599,0.3754,0.23531,0.92037,0.00101512,0.00101512,0.00101512
243,2811.12,0.62852,0.43185,0.87778,0.97008,0.9982,0.995,0.93599,0.35573,0.24656,0.89998,0.000985311,0.000985311,0.000985311
244,2822.36,0.63262,0.434,0.88292,0.97146,0.99849,0.995,0.92215,0.35078,0.25146,0.89774,0.000955951,0.000955951,0.000955951
245,2833.65,0.641,0.44115,0.88075,0.97418,0.99906,0.995,0.91508,0.3803,0.24307,0.93539,0.00092704,0.00092704,0.00092704
246,2844.89,0.62092,0.42502,0.87924,0.97402,0.99902,0.995,0.91057,0.36911,0.24849,0.92688,0.000898581,0.000898581,0.000898581
247,2856.14,0.62997,0.42751,0.88172,0.99677,1,0.995,0.91505,0.36026,0.25903,0.91816,0.000870577,0.000870577,0.000870577
248,2867.39,0.63101,0.43347,0.87735,0.9975,1,0.995,0.91505,0.36515,0.25517,0.92422,0.000843031,0.000843031,0.000843031
249,2878.7,0.62841,0.43222,0.87813,0.96964,0.99757,0.995,0.89771,0.36404,0.24118,0.93116,0.000815947,0.000815947,0.000815947
250,2889.95,0.61737,0.42165,0.88165,0.9628,0.9952,0.995,0.91508,0.38219,0.24298,0.93139,0.000789327,0.000789327,0.000789327
251,2901.1,0.6255,0.43044,0.87863,0.9583,0.99385,0.995,0.91508,0.37872,0.25338,0.92654,0.000763174,0.000763174,0.000763174
252,2912.31,0.61407,0.4182,0.87474,0.96036,0.99379,0.995,0.92679,0.35203,0.25305,0.90511,0.000737492,0.000737492,0.000737492
253,2923.57,0.62481,0.42904,0.8835,0.96297,0.99439,0.995,0.92892,0.34997,0.2409,0.90606,0.000712282,0.000712282,0.000712282
254,2934.78,0.62043,0.42723,0.8815,0.9597,0.99376,0.995,0.91508,0.36788,0.2335,0.91736,0.000687548,0.000687548,0.000687548
255,2946,0.62282,0.4304,0.87781,0.95696,0.99313,0.995,0.91508,0.36703,0.24109,0.92209,0.000663292,0.000663292,0.000663292
256,2957.23,0.62621,0.42858,0.87944,1,0.99889,0.995,0.90051,0.3792,0.24979,0.92771,0.000639518,0.000639518,0.000639518
257,2968.5,0.62553,0.42144,0.87634,1,0.9976,0.995,0.92231,0.37616,0.25602,0.92672,0.000616227,0.000616227,0.000616227
258,2979.68,0.62414,0.41668,0.87877,1,0.99684,0.995,0.92231,0.36901,0.25814,0.92736,0.000593422,0.000593422,0.000593422
259,2990.84,0.61424,0.41706,0.8767,0.95087,0.99237,0.995,0.89771,0.36827,0.24952,0.92446,0.000571106,0.000571106,0.000571106
260,3002.13,0.62259,0.42096,0.88053,1,0.9983,0.995,0.90777,0.35083,0.24738,0.90878,0.000549281,0.000549281,0.000549281
261,3013.37,0.62017,0.43437,0.87657,1,0.99779,0.995,0.91505,0.348,0.24748,0.90587,0.00052795,0.00052795,0.00052795
262,3024.64,0.62196,0.4268,0.87768,0.95442,0.99319,0.995,0.91225,0.36244,0.23882,0.91543,0.000507115,0.000507115,0.000507115
263,3035.93,0.61894,0.43304,0.87614,1,0.99898,0.995,0.91505,0.38003,0.24562,0.92713,0.000486777,0.000486777,0.000486777
264,3047.23,0.63217,0.43236,0.88096,1,0.99908,0.995,0.91505,0.37715,0.24781,0.9288,0.000466941,0.000466941,0.000466941
265,3058.55,0.61226,0.42462,0.87829,1,0.99851,0.995,0.91505,0.37783,0.25005,0.92751,0.000447606,0.000447606,0.000447606
266,3070.05,0.61322,0.41526,0.8744,0.95216,0.99241,0.995,0.91508,0.38239,0.25842,0.93348,0.000428777,0.000428777,0.000428777
267,3081.4,0.61097,0.42311,0.87681,0.95441,0.99299,0.995,0.91508,0.39237,0.2658,0.94069,0.000410454,0.000410454,0.000410454
268,3092.71,0.62482,0.42879,0.88088,0.95492,0.99313,0.995,0.91508,0.3868,0.26332,0.93989,0.00039264,0.00039264,0.00039264
269,3104.19,0.61746,0.41794,0.87699,0.95504,0.99307,0.995,0.91508,0.3904,0.26289,0.93697,0.000375337,0.000375337,0.000375337
270,3115.62,0.62227,0.42234,0.87732,1,0.99888,0.995,0.91505,0.38847,0.26442,0.93296,0.000358546,0.000358546,0.000358546
271,3126.94,0.61144,0.41663,0.87217,1,0.99841,0.995,0.91505,0.38085,0.27064,0.92631,0.00034227,0.00034227,0.00034227
